Day,Route,Time,Estimated Buses Required
37,502.0-F,9.5,104
37,502.0-F,10.0,57
37,502.0-F,10.5,52
37,502.0-F,11.0,53
37,502.0-F,11.5,54
37,502.0-F,12.0,54
37,502.0-F,12.5,54
37,502.0-F,13.0,57
37,502.0-F,13.5,56
37,502.0-F,14.0,55
37,502.0-F,14.5,53
37,502.0-F,15.0,56
37,502.0-F,15.5,57
37,502.0-F,16.0,98
37,502.0-F,16.5,90
37,502.0-F,17.0,96
37,502.0-F,17.5,91
37,502.0-F,18.0,93
37,502.0-F,18.5,91
37,502.0-F,19.0,96
37,502.0-F,19.5,97
37,502.0-F,20.0,46
37,502.0-F,20.5,47
37,502.0-F,21.0,47
37,502.0-F,21.5,47
37,502.0-F,22.0,46
37,502.0-F,22.5,47
37,502.0-FA,5.0,31
37,502.0-FA,5.5,29
37,502.0-FA,6.0,29
37,502.0-FA,6.5,30
37,502.0-FA,7.0,94
37,502.0-FA,7.5,92
37,502.0-FA,8.0,92
37,502.0-FA,8.5,89
37,502.0-FA,9.0,91
37,502.0-FA,9.5,86
37,502.0-FA,10.0,49
37,502.0-FA,10.5,50
37,502.0-FA,11.0,49
37,502.0-FA,11.5,50
37,502.0-FA,12.0,49
37,502.0-FA,12.5,46
37,502.0-FA,13.0,50
37,502.0-FA,13.5,46
37,502.0-FA,14.0,48
37,502.0-FA,14.5,46
37,502.0-FA,15.0,46
37,502.0-FA,15.5,48
37,502.0-FA,16.0,82
37,502.0-FA,16.5,84
37,502.0-FA,17.0,85
37,502.0-FA,17.5,80
37,502.0-FA,18.0,81
37,502.0-FA,18.5,84
37,502.0-FA,19.0,83
37,502.0-FA,19.5,86
37,502.0-FA,20.0,43
37,502.0-FA,20.5,43
37,502.0-FA,21.0,43
37,502.0-FA,21.5,42
37,502.0-FA,22.0,43
37,502.0-FA,22.5,41
37,502.0-H,5.0,30
37,502.0-H,5.5,32
37,502.0-H,6.0,31
37,502.0-H,6.5,32
37,502.0-H,7.0,96
37,502.0-H,7.5,96
37,502.0-H,8.0,97
37,502.0-H,8.5,92
37,502.0-H,9.0,91
37,502.0-H,9.5,94
37,502.0-H,10.0,49
37,502.0-H,10.5,50
37,502.0-H,11.0,51
37,502.0-H,11.5,51
37,502.0-H,12.0,49
37,502.0-H,12.5,48
37,502.0-H,13.0,49
37,502.0-H,13.5,48
37,502.0-H,14.0,52
37,502.0-H,14.5,49
37,502.0-H,15.0,48
37,502.0-H,15.5,47
37,502.0-H,16.0,88
37,502.0-H,16.5,88
37,502.0-H,17.0,85
37,502.0-H,17.5,83
37,502.0-H,18.0,86
37,502.0-H,18.5,85
37,502.0-H,19.0,88
37,502.0-H,19.5,88
37,502.0-H,20.0,43
37,502.0-H,20.5,42
37,502.0-H,21.0,46
37,502.0-H,21.5,43
37,502.0-H,22.0,44
37,502.0-H,22.5,42
37,507.0-C,5.0,41
37,507.0-C,5.5,39
37,507.0-C,6.0,41
37,507.0-C,6.5,43
37,507.0-C,7.0,122
37,507.0-C,7.5,117
37,507.0-C,8.0,117
37,507.0-C,8.5,122
37,507.0-C,9.0,119
37,507.0-C,9.5,117
37,507.0-C,10.0,67
37,507.0-C,10.5,65
37,507.0-C,11.0,64
37,507.0-C,11.5,68
37,507.0-C,12.0,63
37,507.0-C,12.5,69
37,507.0-C,13.0,64
37,507.0-C,13.5,68
37,507.0-C,14.0,66
37,507.0-C,14.5,68
37,507.0-C,15.0,69
37,507.0-C,15.5,64
37,507.0-C,16.0,120
37,507.0-C,16.5,114
37,507.0-C,17.0,113
37,507.0-C,17.5,113
37,507.0-C,18.0,115
37,507.0-C,18.5,111
37,507.0-C,19.0,115
37,507.0-C,19.5,115
37,507.0-C,20.0,59
37,507.0-C,20.5,59
37,507.0-C,21.0,57
37,507.0-C,21.5,56
37,507.0-C,22.0,56
37,507.0-C,22.5,56
37,55.0-B,5.0,76
37,55.0-B,5.5,79
37,55.0-B,6.0,78
37,55.0-B,6.5,84
37,55.0-B,7.0,241
37,55.0-B,7.5,236
37,55.0-B,8.0,242
37,55.0-B,8.5,231
37,55.0-B,9.0,239
37,55.0-B,9.5,243
37,55.0-B,10.0,128
37,55.0-B,10.5,127
37,55.0-B,11.0,134
37,55.0-B,11.5,133
37,55.0-B,12.0,130
37,55.0-B,12.5,129
37,55.0-B,13.0,130
37,55.0-B,13.5,124
37,55.0-B,14.0,127
37,55.0-B,14.5,122
37,55.0-B,15.0,128
37,55.0-B,15.5,129
37,55.0-B,16.0,218
37,55.0-B,16.5,234
37,55.0-B,17.0,233
37,55.0-B,17.5,229
37,55.0-B,18.0,225
37,55.0-B,18.5,232
37,55.0-B,19.0,216
37,55.0-B,19.5,231
37,55.0-B,20.0,108
37,55.0-B,20.5,115
37,55.0-B,21.0,109
37,55.0-B,21.5,116
37,55.0-B,22.0,117
37,55.0-B,22.5,108
37,600.0-F,5.0,49
37,600.0-F,5.5,51
37,600.0-F,6.0,49
37,600.0-F,6.5,51
37,600.0-F,7.0,148
37,600.0-F,7.5,145
37,600.0-F,8.0,144
37,600.0-F,8.5,143
37,600.0-F,9.0,151
37,600.0-F,9.5,145
37,600.0-F,10.0,78
37,600.0-F,10.5,78
37,600.0-F,11.0,79
37,600.0-F,11.5,81
37,600.0-F,12.0,82
37,600.0-F,12.5,78
37,600.0-F,13.0,81
37,600.0-F,13.5,80
37,600.0-F,14.0,79
37,600.0-F,14.5,82
37,600.0-F,15.0,76
37,600.0-F,15.5,75
37,600.0-F,16.0,142
37,600.0-F,16.5,136
37,600.0-F,17.0,142
37,600.0-F,17.5,143
37,600.0-F,18.0,131
37,600.0-F,18.5,142
37,600.0-F,19.0,136
37,600.0-F,19.5,137
37,600.0-F,20.0,69
37,600.0-F,20.5,72
37,600.0-F,21.0,65
37,600.0-F,21.5,68
37,600.0-F,22.0,70
37,600.0-F,22.5,70
37,61.0-C,5.0,44
37,61.0-C,5.5,42
37,61.0-C,6.0,43
37,61.0-C,6.5,43
37,61.0-C,7.0,134
37,61.0-C,7.5,128
37,61.0-C,8.0,127
37,61.0-C,8.5,136
37,61.0-C,9.0,124
37,61.0-C,9.5,137
37,61.0-C,10.0,71
37,61.0-C,10.5,72
37,61.0-C,11.0,68
37,61.0-C,11.5,66
37,61.0-C,12.0,71
37,61.0-C,12.5,72
37,61.0-C,13.0,71
37,61.0-C,13.5,67
37,61.0-C,14.0,71
37,61.0-C,14.5,71
37,61.0-C,15.0,71
37,61.0-C,15.5,71
37,61.0-C,16.0,126
37,61.0-C,16.5,123
37,61.0-C,17.0,117
37,61.0-C,17.5,122
37,61.0-C,18.0,117
37,61.0-C,18.5,121
37,61.0-C,19.0,121
37,61.0-C,19.5,117
37,61.0-C,20.0,60
37,61.0-C,20.5,59
37,61.0-C,21.0,63
37,61.0-C,21.5,64
37,61.0-C,22.0,58
37,61.0-C,22.5,64
37,63.0-B,5.0,34
37,63.0-B,5.5,33
37,63.0-B,6.0,32
37,63.0-B,6.5,34
37,63.0-B,7.0,103
37,63.0-B,7.5,103
37,63.0-B,8.0,96
37,63.0-B,8.5,96
37,63.0-B,9.0,100
37,63.0-B,9.5,98
37,63.0-B,10.0,52
37,63.0-B,10.5,52
37,63.0-B,11.0,55
37,63.0-B,11.5,56
37,63.0-B,12.0,53
37,63.0-B,12.5,56
37,63.0-B,13.0,53
37,63.0-B,13.5,53
37,63.0-B,14.0,52
37,63.0-B,14.5,54
37,63.0-B,15.0,56
37,63.0-B,15.5,54
37,63.0-B,16.0,92
37,63.0-B,16.5,95
37,63.0-B,17.0,90
37,63.0-B,17.5,97
37,63.0-B,18.0,94
37,63.0-B,18.5,93
37,63.0-B,19.0,95
37,63.0-B,19.5,95
37,63.0-B,20.0,45
37,63.0-B,20.5,48
37,63.0-B,21.0,46
37,63.0-B,21.5,48
37,63.0-B,22.0,48
37,63.0-B,22.5,48
37,79.0-B,5.0,32
37,79.0-B,5.5,32
37,79.0-B,6.0,31
37,79.0-B,6.5,33
37,79.0-B,7.0,94
37,79.0-B,7.5,96
37,79.0-B,8.0,94
37,79.0-B,8.5,92
37,79.0-B,9.0,97
37,79.0-B,9.5,92
37,79.0-B,10.0,52
37,79.0-B,10.5,50
37,79.0-B,11.0,49
37,79.0-B,11.5,51
37,79.0-B,12.0,49
37,79.0-B,12.5,50
37,79.0-B,13.0,52
37,79.0-B,13.5,49
37,79.0-B,14.0,53
37,79.0-B,14.5,49
37,79.0-B,15.0,50
37,79.0-B,15.5,52
37,79.0-B,16.0,88
37,79.0-B,16.5,86
37,79.0-B,17.0,88
37,79.0-B,17.5,88
37,79.0-B,18.0,93
37,79.0-B,18.5,88
37,79.0-B,19.0,92
37,79.0-B,19.5,93
37,79.0-B,20.0,45
37,79.0-B,20.5,47
37,79.0-B,21.0,44
37,79.0-B,21.5,47
37,79.0-B,22.0,43
37,79.0-B,22.5,46
37,BC-3A,5.0,59
37,BC-3A,5.5,58
37,BC-3A,6.0,60
37,BC-3A,6.5,60
37,BC-3A,7.0,168
37,BC-3A,7.5,171
37,BC-3A,8.0,181
37,BC-3A,8.5,180
37,BC-3A,9.0,185
37,BC-3A,9.5,182
37,BC-3A,10.0,99
37,BC-3A,10.5,96
37,BC-3A,11.0,92
37,BC-3A,11.5,91
37,BC-3A,12.0,97
37,BC-3A,12.5,96
37,BC-3A,13.0,90
37,BC-3A,13.5,93
37,BC-3A,14.0,99
37,BC-3A,14.5,94
37,BC-3A,15.0,94
37,BC-3A,15.5,94
37,BC-3A,16.0,160
37,BC-3A,16.5,163
37,BC-3A,17.0,163
37,BC-3A,17.5,158
37,BC-3A,18.0,170
37,BC-3A,18.5,164
37,BC-3A,19.0,171
37,BC-3A,19.5,171
37,BC-3A,20.0,80
37,BC-3A,20.5,84
37,BC-3A,21.0,82
37,BC-3A,21.5,86
37,BC-3A,22.0,80
37,BC-3A,22.5,84
37,G-11,5.0,56
37,G-11,5.5,54
37,G-11,6.0,53
37,G-11,6.5,56
37,G-11,7.0,170
37,G-11,7.5,163
37,G-11,8.0,169
37,G-11,8.5,165
37,G-11,9.0,170
37,G-11,9.5,161
37,G-11,10.0,92
37,G-11,10.5,87
37,G-11,11.0,88
37,G-11,11.5,85
37,G-11,12.0,85
37,G-11,12.5,89
37,G-11,13.0,87
37,G-11,13.5,92
37,G-11,14.0,84
37,G-11,14.5,88
37,G-11,15.0,87
37,G-11,15.5,85
37,G-11,16.0,150
37,G-11,16.5,154
37,G-11,17.0,155
37,G-11,17.5,154
37,G-11,18.0,156
37,G-11,18.5,157
37,G-11,19.0,148
37,G-11,19.5,155
37,G-11,20.0,81
37,G-11,20.5,78
37,G-11,21.0,79
37,G-11,21.5,76
37,G-11,22.0,80
37,G-11,22.5,80
37,K-2,5.0,36
37,K-2,5.5,38
37,K-2,6.0,35
37,K-2,6.5,34
37,K-2,7.0,111
37,K-2,7.5,111
37,K-2,8.0,104
37,K-2,8.5,105
37,K-2,9.0,103
37,K-2,9.5,106
37,K-2,10.0,59
37,K-2,10.5,58
37,K-2,11.0,57
37,K-2,11.5,57
37,K-2,12.0,55
37,K-2,12.5,56
37,K-2,13.0,58
37,K-2,13.5,60
37,K-2,14.0,60
37,K-2,14.5,55
37,K-2,15.0,60
37,K-2,15.5,59
37,K-2,16.0,104
37,K-2,16.5,100
37,K-2,17.0,100
37,K-2,17.5,99
37,K-2,18.0,96
37,K-2,18.5,98
37,K-2,19.0,98
37,K-2,19.5,101
37,K-2,20.0,52
37,K-2,20.5,50
37,K-2,21.0,48
37,K-2,21.5,53
37,K-2,22.0,53
37,K-2,22.5,52
37,K-4,5.0,31
37,K-4,5.5,30
37,K-4,6.0,31
37,K-4,6.5,29
37,K-4,7.0,89
37,K-4,7.5,88
37,K-4,8.0,87
37,K-4,8.5,87
37,K-4,9.0,91
37,K-4,9.5,93
37,K-4,10.0,48
37,K-4,10.5,46
37,K-4,11.0,49
37,K-4,11.5,49
37,K-4,12.0,47
37,K-4,12.5,49
37,K-4,13.0,47
37,K-4,13.5,47
37,K-4,14.0,50
37,K-4,14.5,47
37,K-4,15.0,48
37,K-4,15.5,50
37,K-4,16.0,86
37,K-4,16.5,80
37,K-4,17.0,81
37,K-4,17.5,80
37,K-4,18.0,85
37,K-4,18.5,84
37,K-4,19.0,81
37,K-4,19.5,88
37,K-4,20.0,42
37,K-4,20.5,41
37,K-4,21.0,42
37,K-4,21.5,43
37,K-4,22.0,40
37,K-4,22.5,41
37,K-6,5.0,48
37,K-6,5.5,46
37,K-6,6.0,47
37,K-6,6.5,46
37,K-6,7.0,133
37,K-6,7.5,135
37,K-6,8.0,139
37,K-6,8.5,135
37,K-6,9.0,133
37,K-6,9.5,144
37,K-6,10.0,78
37,K-6,10.5,77
37,K-6,11.0,77
37,K-6,11.5,72
37,K-6,12.0,78
37,K-6,12.5,72
37,K-6,13.0,78
37,K-6,13.5,78
37,K-6,14.0,76
37,K-6,14.5,78
37,K-6,15.0,75
37,K-6,15.5,73
37,K-6,16.0,129
37,K-6,16.5,131
37,K-6,17.0,125
37,K-6,17.5,132
37,K-6,18.0,136
37,K-6,18.5,126
37,K-6,19.0,134
37,K-6,19.5,136
37,K-6,20.0,68
37,K-6,20.5,68
37,K-6,21.0,65
37,K-6,21.5,68
37,K-6,22.0,67
37,K-6,22.5,63
37,KBS-3A,5.0,55
37,KBS-3A,5.5,57
37,KBS-3A,6.0,54
37,KBS-3A,6.5,56
37,KBS-3A,7.0,169
37,KBS-3A,7.5,161
37,KBS-3A,8.0,168
37,KBS-3A,8.5,171
37,KBS-3A,9.0,166
37,KBS-3A,9.5,158
37,KBS-3A,10.0,84
37,KBS-3A,10.5,88
37,KBS-3A,11.0,93
37,KBS-3A,11.5,86
37,KBS-3A,12.0,90
37,KBS-3A,12.5,86
37,KBS-3A,13.0,87
37,KBS-3A,13.5,92
37,KBS-3A,14.0,91
37,KBS-3A,14.5,85
37,KBS-3A,15.0,88
37,KBS-3A,15.5,85
37,KBS-3A,16.0,155
37,KBS-3A,16.5,158
37,KBS-3A,17.0,149
37,KBS-3A,17.5,152
37,KBS-3A,18.0,154
37,KBS-3A,18.5,162
37,KBS-3A,19.0,163
37,KBS-3A,19.5,148
37,KBS-3A,20.0,80
37,KBS-3A,20.5,77
37,KBS-3A,21.0,77
37,KBS-3A,21.5,80
37,KBS-3A,22.0,81
37,KBS-3A,22.5,81
37,KBS-3C,5.0,45
37,KBS-3C,5.5,44
37,KBS-3C,6.0,46
37,KBS-3C,6.5,43
37,KBS-3C,7.0,134
37,KBS-3C,7.5,132
37,KBS-3C,8.0,136
37,KBS-3C,8.5,130
37,KBS-3C,9.0,129
37,KBS-3C,9.5,139
37,KBS-3C,10.0,68
37,KBS-3C,10.5,71
37,KBS-3C,11.0,69
37,KBS-3C,11.5,68
37,KBS-3C,12.0,68
37,KBS-3C,12.5,69
37,KBS-3C,13.0,74
37,KBS-3C,13.5,70
37,KBS-3C,14.0,74
37,KBS-3C,14.5,72
37,KBS-3C,15.0,71
37,KBS-3C,15.5,72
37,KBS-3C,16.0,125
37,KBS-3C,16.5,128
37,KBS-3C,17.0,122
37,KBS-3C,17.5,123
37,KBS-3C,18.0,130
37,KBS-3C,18.5,130
37,KBS-3C,19.0,129
37,KBS-3C,19.5,124
37,KBS-3C,20.0,64
37,KBS-3C,20.5,62
37,KBS-3C,21.0,62
37,KBS-3C,21.5,60
37,KBS-3C,22.0,63
37,KBS-3C,22.5,60
37,KBS-3E,5.0,35
37,KBS-3E,5.5,37
37,KBS-3E,6.0,35
37,KBS-3E,6.5,34
37,KBS-3E,7.0,103
37,KBS-3E,7.5,113
37,KBS-3E,8.0,108
37,KBS-3E,8.5,107
37,KBS-3E,9.0,111
37,KBS-3E,9.5,112
37,KBS-3E,10.0,57
37,KBS-3E,10.5,59
37,KBS-3E,11.0,59
37,KBS-3E,11.5,58
37,KBS-3E,12.0,56
37,KBS-3E,12.5,60
37,KBS-3E,13.0,58
37,KBS-3E,13.5,56
37,KBS-3E,14.0,57
37,KBS-3E,14.5,55
37,KBS-3E,15.0,55
37,KBS-3E,15.5,59
37,KBS-3E,16.0,96
37,KBS-3E,16.5,100
37,KBS-3E,17.0,101
37,KBS-3E,17.5,96
37,KBS-3E,18.0,106
37,KBS-3E,18.5,98
37,KBS-3E,19.0,99
37,KBS-3E,19.5,99
37,KBS-3E,20.0,49
37,KBS-3E,20.5,48
37,KBS-3E,21.0,52
37,KBS-3E,21.5,53
37,KBS-3E,22.0,49
37,KBS-3E,22.5,51
37,KGR-BEML5,5.0,33
37,KGR-BEML5,5.5,34
37,KGR-BEML5,6.0,32
37,KGR-BEML5,6.5,32
37,KGR-BEML5,7.0,96
37,KGR-BEML5,7.5,100
37,KGR-BEML5,8.0,101
37,KGR-BEML5,8.5,94
37,KGR-BEML5,9.0,96
37,KGR-BEML5,9.5,101
37,KGR-BEML5,10.0,54
37,KGR-BEML5,10.5,55
37,KGR-BEML5,11.0,53
37,KGR-BEML5,11.5,51
37,KGR-BEML5,12.0,52
37,KGR-BEML5,12.5,53
37,KGR-BEML5,13.0,50
37,KGR-BEML5,13.5,52
37,KGR-BEML5,14.0,53
37,KGR-BEML5,14.5,50
37,KGR-BEML5,15.0,53
37,KGR-BEML5,15.5,52
37,KGR-BEML5,16.0,95
37,KGR-BEML5,16.5,87
37,KGR-BEML5,17.0,89
37,KGR-BEML5,17.5,92
37,KGR-BEML5,18.0,89
37,KGR-BEML5,18.5,93
37,KGR-BEML5,19.0,93
37,KGR-BEML5,19.5,87
37,KGR-BEML5,20.0,46
37,KGR-BEML5,20.5,46
37,KGR-BEML5,21.0,45
37,KGR-BEML5,21.5,47
37,KGR-BEML5,22.0,47
37,KGR-BEML5,22.5,46
37,MF-4,5.0,57
37,MF-4,5.5,56
37,MF-4,6.0,58
37,MF-4,6.5,57
37,MF-4,7.0,172
37,MF-4,7.5,174
37,MF-4,8.0,164
37,MF-4,8.5,173
37,MF-4,9.0,163
37,MF-4,9.5,165
37,MF-4,10.0,88
37,MF-4,10.5,94
37,MF-4,11.0,93
37,MF-4,11.5,91
37,MF-4,12.0,92
37,MF-4,12.5,90
37,MF-4,13.0,94
37,MF-4,13.5,90
37,MF-4,14.0,89
37,MF-4,14.5,87
37,MF-4,15.0,92
37,MF-4,15.5,92
37,MF-4,16.0,155
37,MF-4,16.5,149
37,MF-4,17.0,162
37,MF-4,17.5,149
37,MF-4,18.0,160
37,MF-4,18.5,164
37,MF-4,19.0,156
37,MF-4,19.5,153
37,MF-4,20.0,80
37,MF-4,20.5,81
37,MF-4,21.0,79
37,MF-4,21.5,82
37,MF-4,22.0,75
37,MF-4,22.5,78
37,TR-4,5.0,34
37,TR-4,5.5,34
37,TR-4,6.0,32
37,TR-4,6.5,34
37,TR-4,7.0,100
37,TR-4,7.5,98
37,TR-4,8.0,95
37,TR-4,8.5,103
37,TR-4,9.0,96
37,TR-4,9.5,97
37,TR-4,10.0,52
37,TR-4,10.5,55
37,TR-4,11.0,54
37,TR-4,11.5,54
37,TR-4,12.0,51
37,TR-4,12.5,53
37,TR-4,13.0,53
37,TR-4,13.5,55
37,TR-4,14.0,55
37,TR-4,14.5,50
37,TR-4,15.0,54
37,TR-4,15.5,50
37,TR-4,16.0,93
37,TR-4,16.5,90
37,TR-4,17.0,91
37,TR-4,17.5,91
37,TR-4,18.0,94
37,TR-4,18.5,91
37,TR-4,19.0,95
37,TR-4,19.5,92
37,TR-4,20.0,44
37,TR-4,20.5,48
37,TR-4,21.0,45
37,TR-4,21.5,46
37,TR-4,22.0,47
37,TR-4,22.5,45
37,V-201R,5.0,37
37,V-201R,5.5,39
37,V-201R,6.0,41
37,V-201R,6.5,40
37,V-201R,7.0,119
37,V-201R,7.5,119
37,V-201R,8.0,113
37,V-201R,8.5,116
37,V-201R,9.0,120
37,V-201R,9.5,112
37,V-201R,10.0,61
37,V-201R,10.5,61
37,V-201R,11.0,62
37,V-201R,11.5,65
37,V-201R,12.0,60
37,V-201R,12.5,63
37,V-201R,13.0,60
37,V-201R,13.5,65
37,V-201R,14.0,60
37,V-201R,14.5,62
37,V-201R,15.0,64
37,V-201R,15.5,64
37,V-201R,16.0,108
37,V-201R,16.5,108
37,V-201R,17.0,108
37,V-201R,17.5,107
37,V-201R,18.0,106
37,V-201R,18.5,109
37,V-201R,19.0,107
37,V-201R,19.5,107
37,V-201R,20.0,55
37,V-201R,20.5,57
37,V-201R,21.0,55
37,V-201R,21.5,52
37,V-201R,22.0,52
37,V-201R,22.5,57
37,V-335E,5.0,54
37,V-335E,5.5,53
37,V-335E,6.0,56
37,V-335E,6.5,56
37,V-335E,7.0,169
37,V-335E,7.5,163
37,V-335E,8.0,158
37,V-335E,8.5,174
37,V-335E,9.0,162
37,V-335E,9.5,169
37,V-335E,10.0,91
37,V-335E,10.5,90
37,V-335E,11.0,87
37,V-335E,11.5,87
37,V-335E,12.0,90
37,V-335E,12.5,92
37,V-335E,13.0,93
37,V-335E,13.5,85
37,V-335E,14.0,86
37,V-335E,14.5,93
37,V-335E,15.0,91
37,V-335E,15.5,92
37,V-335E,16.0,151
37,V-335E,16.5,157
37,V-335E,17.0,159
37,V-335E,17.5,158
37,V-335E,18.0,154
37,V-335E,18.5,148
37,V-335E,19.0,157
37,V-335E,19.5,152
37,V-335E,20.0,77
37,V-335E,20.5,81
37,V-335E,21.0,77
37,V-335E,21.5,80
37,V-335E,22.0,75
37,V-335E,22.5,79
37,V-335EP,5.0,39
37,V-335EP,5.5,36
37,V-335EP,6.0,36
37,V-335EP,6.5,37
37,V-335EP,7.0,108
37,V-335EP,7.5,115
37,V-335EP,8.0,117
37,V-335EP,8.5,112
37,V-335EP,9.0,110
37,V-335EP,9.5,112
37,V-335EP,10.0,61
37,V-335EP,10.5,57
37,V-335EP,11.0,61
37,V-335EP,11.5,61
37,V-335EP,12.0,61
37,V-335EP,12.5,58
37,V-335EP,13.0,61
37,V-335EP,13.5,58
37,V-335EP,14.0,58
37,V-335EP,14.5,62
37,V-335EP,15.0,61
37,V-335EP,15.5,57
37,V-335EP,16.0,102
37,V-335EP,16.5,102
37,V-335EP,17.0,103
37,V-335EP,17.5,102
37,V-335EP,18.0,100
37,V-335EP,18.5,105
37,V-335EP,19.0,107
37,V-335EP,19.5,106
37,V-335EP,20.0,53
37,V-335EP,20.5,50
37,V-335EP,21.0,55
37,V-335EP,21.5,54
37,V-335EP,22.0,54
37,V-335EP,22.5,54
37,V-356,5.0,36
37,V-356,5.5,35
37,V-356,6.0,33
37,V-356,6.5,35
37,V-356,7.0,106
37,V-356,7.5,106
37,V-356,8.0,104
37,V-356,8.5,99
37,V-356,9.0,102
37,V-356,9.5,108
37,V-356,10.0,56
37,V-356,10.5,55
37,V-356,11.0,54
37,V-356,11.5,54
37,V-356,12.0,57
37,V-356,12.5,56
37,V-356,13.0,57
37,V-356,13.5,55
37,V-356,14.0,56
37,V-356,14.5,54
37,V-356,15.0,56
37,V-356,15.5,55
37,V-356,16.0,96
37,V-356,16.5,98
37,V-356,17.0,101
37,V-356,17.5,92
37,V-356,18.0,100
37,V-356,18.5,95
37,V-356,19.0,96
37,V-356,19.5,92
37,V-356,20.0,47
37,V-356,20.5,48
37,V-356,21.0,46
37,V-356,21.5,48
37,V-356,22.0,50
37,V-356,22.5,46
37,V-360B,5.0,50
37,V-360B,5.5,48
37,V-360B,6.0,49
37,V-360B,6.5,47
37,V-360B,7.0,141
37,V-360B,7.5,141
37,V-360B,8.0,139
37,V-360B,8.5,141
37,V-360B,9.0,148
37,V-360B,9.5,151
37,V-360B,10.0,80
37,V-360B,10.5,79
37,V-360B,11.0,75
37,V-360B,11.5,76
37,V-360B,12.0,76
37,V-360B,12.5,76
37,V-360B,13.0,78
37,V-360B,13.5,78
37,V-360B,14.0,76
37,V-360B,14.5,76
37,V-360B,15.0,80
37,V-360B,15.5,80
37,V-360B,16.0,133
37,V-360B,16.5,141
37,V-360B,17.0,142
37,V-360B,17.5,133
37,V-360B,18.0,134
37,V-360B,18.5,136
37,V-360B,19.0,142
37,V-360B,19.5,141
37,V-360B,20.0,65
37,V-360B,20.5,67
37,V-360B,21.0,68
37,V-360B,21.5,68
37,V-360B,22.0,66
37,V-360B,22.5,70
37,V-500A,5.0,36
37,V-500A,5.5,36
37,V-500A,6.0,36
37,V-500A,6.5,36
37,V-500A,7.0,104
37,V-500A,7.5,106
37,V-500A,8.0,101
37,V-500A,8.5,107
37,V-500A,9.0,102
37,V-500A,9.5,107
37,V-500A,10.0,54
37,V-500A,10.5,54
37,V-500A,11.0,54
37,V-500A,11.5,53
37,V-500A,12.0,57
37,V-500A,12.5,57
37,V-500A,13.0,56
37,V-500A,13.5,54
37,V-500A,14.0,54
37,V-500A,14.5,53
37,V-500A,15.0,54
37,V-500A,15.5,58
37,V-500A,16.0,95
37,V-500A,16.5,97
37,V-500A,17.0,94
37,V-500A,17.5,95
37,V-500A,18.0,98
37,V-500A,18.5,99
37,V-500A,19.0,96
37,V-500A,19.5,94
37,V-500A,20.0,48
37,V-500A,20.5,48
37,V-500A,21.0,48
37,V-500A,21.5,51
37,V-500A,22.0,50
37,V-500A,22.5,49
37,V-500CA,5.0,43
37,V-500CA,5.5,43
37,V-500CA,6.0,44
37,V-500CA,6.5,44
37,V-500CA,7.0,133
37,V-500CA,7.5,126
37,V-500CA,8.0,131
37,V-500CA,8.5,129
37,V-500CA,9.0,135
37,V-500CA,9.5,132
37,V-500CA,10.0,70
37,V-500CA,10.5,67
37,V-500CA,11.0,70
37,V-500CA,11.5,67
37,V-500CA,12.0,68
37,V-500CA,12.5,67
37,V-500CA,13.0,71
37,V-500CA,13.5,68
37,V-500CA,14.0,69
37,V-500CA,14.5,72
37,V-500CA,15.0,68
37,V-500CA,15.5,70
37,V-500CA,16.0,121
37,V-500CA,16.5,116
37,V-500CA,17.0,125
37,V-500CA,17.5,117
37,V-500CA,18.0,121
37,V-500CA,18.5,123
37,V-500CA,19.0,123
37,V-500CA,19.5,124
37,V-500CA,20.0,59
37,V-500CA,20.5,58
37,V-500CA,21.0,62
37,V-500CA,21.5,61
37,V-500CA,22.0,63
37,V-500CA,22.5,63
37,V-500CK,5.0,33
37,V-500CK,5.5,32
37,V-500CK,6.0,31
37,V-500CK,6.5,33
37,V-500CK,7.0,96
37,V-500CK,7.5,93
37,V-500CK,8.0,99
37,V-500CK,8.5,100
37,V-500CK,9.0,96
37,V-500CK,9.5,92
37,V-500CK,10.0,51
37,V-500CK,10.5,53
37,V-500CK,11.0,53
37,V-500CK,11.5,50
37,V-500CK,12.0,49
37,V-500CK,12.5,53
37,V-500CK,13.0,51
37,V-500CK,13.5,51
37,V-500CK,14.0,54
37,V-500CK,14.5,49
37,V-500CK,15.0,52
37,V-500CK,15.5,49
37,V-500CK,16.0,88
37,V-500CK,16.5,92
37,V-500CK,17.0,89
37,V-500CK,17.5,94
37,V-500CK,18.0,90
37,V-500CK,18.5,88
37,V-500CK,19.0,87
37,V-500CK,19.5,88
37,V-500CK,20.0,44
37,V-500CK,20.5,43
37,V-500CK,21.0,44
37,V-500CK,21.5,45
37,V-500CK,22.0,46
37,V-500CK,22.5,46
37,V-500D,5.0,37
37,V-500D,5.5,35
37,V-500D,6.0,35
37,V-500D,6.5,37
37,V-500D,7.0,109
37,V-500D,7.5,104
37,V-500D,8.0,113
37,V-500D,8.5,112
37,V-500D,9.0,110
37,V-500D,9.5,105
37,V-500D,10.0,60
37,V-500D,10.5,59
37,V-500D,11.0,60
37,V-500D,11.5,60
37,V-500D,12.0,60
37,V-500D,12.5,59
37,V-500D,13.0,56
37,V-500D,13.5,59
37,V-500D,14.0,59
37,V-500D,14.5,60
37,V-500D,15.0,56
37,V-500D,15.5,57
37,V-500D,16.0,106
37,V-500D,16.5,105
